signal_id,case_id,signal_category,signal_description,severity,data_sources_used,feeds_into_c,score_impact,generated_timestamp
d0953883-8f26-4f9e-84a5-d5288fb6dfb6,CAM_00281,velocity_trend,Bank credit inflows have grown 46.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.623884
ad624b14-9a37-4b09-bbc1-f491d3315034,CAM_00282,velocity_trend,Bank credit inflows have grown 42.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.633871
5f2053eb-7f47-4b11-b7dc-8cb56b1cc499,CAM_00283,velocity_trend,Bank credit inflows have grown 34.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.643677
a4eef43b-2b02-45e6-851f-192210769f5f,CAM_00289,velocity_trend,Bank credit inflows have grown 25.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.707832
473c0d37-27aa-480d-8ca0-db813d2fd6e0,CAM_00290,velocity_trend,Bank credit inflows have grown 30.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.715354
63677cb4-44ab-4447-affd-215134ec4a7d,CAM_00291,velocity_trend,Bank credit inflows have grown 32.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.725532
b0c28b86-2f40-471b-a964-5107d11efdda,CAM_00293,velocity_trend,Bank credit inflows have grown 36.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.746387
b2a8d2ea-f469-44f4-bd35-0378bbd403dc,CAM_00294,velocity_trend,Bank credit inflows have grown 27.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.757363
b80696ca-f72a-4b34-a6e7-94c5e9b040be,CAM_00297,velocity_trend,Bank credit inflows have grown 26.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.787754
95a4f12b-c58c-4c85-bc05-03388df6bcdf,CAM_00298,velocity_trend,Bank credit inflows have grown 26.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.797646
2507ba9c-cd47-4eeb-9e73-445fc77ef015,CAM_00301,velocity_trend,Bank credit inflows have grown 37.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.828263
1129f869-2188-407b-9b5f-689a9fb81000,CAM_00302,velocity_trend,Bank credit inflows have grown 41.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.838143
60b131c0-5334-4fdf-b610-336edd755e53,CAM_00311,velocity_trend,Bank credit inflows have grown 40.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.929486
e0041560-14f3-4739-bc8b-e50685de7746,CAM_00316,velocity_trend,Bank credit inflows have grown 32.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:30.980387
2c6cd01c-525e-43a9-97d7-88ee2eb04625,CAM_00320,velocity_trend,Bank credit inflows have grown 38.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.021202
d9575393-084a-498b-be90-1b16f3696748,CAM_00322,velocity_trend,Bank credit inflows have grown 32.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.042187
c9a2f8e6-71ad-4dd2-bb4d-e92695aed698,CAM_00323,velocity_trend,Bank credit inflows have grown 37.3% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.052448
0abc08b2-124e-42d7-8eb4-1f6665c1ca40,CAM_00324,velocity_trend,Bank credit inflows have grown 38.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.062876
fec53816-40b0-4713-9f76-8498441316d0,CAM_00325,velocity_trend,Bank credit inflows have grown 57.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.073504
a4c0f13e-6708-452a-9c6c-36edd78b9b67,CAM_00326,velocity_trend,Bank credit inflows have grown 46.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.083339
58786155-35d6-4a32-9ca6-aee277e9ae97,CAM_00328,velocity_trend,Bank credit inflows have grown 41.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.102855
e9c3cd40-14ed-4239-98ec-ebd53b7df46b,CAM_00333,velocity_trend,Bank credit inflows have grown 45.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.159228
390043f8-b046-40f4-b68c-8ecb83382212,CAM_00335,velocity_trend,Bank credit inflows have grown 36.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.179571
6449b6b5-84e2-4634-9f58-654b374e7ee3,CAM_00340,velocity_trend,Bank credit inflows have grown 29.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.206424
376f313e-bc9b-4ece-aa0d-c7316571b5ac,CAM_00344,velocity_trend,Bank credit inflows have grown 44.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.228526
6278c72b-84a0-4b4e-8b06-8c61b090fde4,CAM_00345,velocity_trend,Bank credit inflows have grown 30.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.234137
f5940fec-2e23-446a-86c4-927044023bcd,CAM_00351,velocity_trend,Bank credit inflows have grown 44.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.267243
98f939fc-3a6a-4f5c-9f3c-57e4484812fb,CAM_00359,velocity_trend,Bank credit inflows have grown 29.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.310742
09c34a45-d02d-4b87-96b4-f263213e57e4,CAM_00360,velocity_trend,Bank credit inflows have grown 25.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.316230
7bea001c-47b6-4b3b-b465-69280636026b,CAM_00368,velocity_trend,Bank credit inflows have grown 38.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.362992
ce9885f1-f996-4d8d-91c6-ca2f212708ad,CAM_00372,velocity_trend,Bank credit inflows have grown 36.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.386307
6f472fb2-7d86-412f-b338-7eceda972ca3,CAM_00373,velocity_trend,Bank credit inflows have grown 42.6% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.391767
39c31185-ab3b-4111-b84d-be71c7cda0d7,CAM_00376,velocity_trend,Bank credit inflows have grown 30.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.408000
ea58c37c-a257-449b-a3be-4b24d2271d23,CAM_00378,velocity_trend,Bank credit inflows have grown 35.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.419276
e2b760b3-ce4e-4015-a997-7326f31003cd,CAM_00380,velocity_trend,Bank credit inflows have grown 30.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.430073
a147c1a9-46d7-44a1-8927-3ca130c96cff,CAM_00381,velocity_trend,Bank credit inflows have grown 47.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.435500
5a4a447c-8b3a-4562-ae6f-d14e39ea4612,CAM_00388,velocity_trend,Bank credit inflows have grown 32.6% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.473475
0da3569b-9691-49e1-bc68-f14ba6b1db37,CAM_00389,velocity_trend,Bank credit inflows have grown 32.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.478995
490228be-656a-41af-a441-be076b8dfc42,CAM_00393,velocity_trend,Bank credit inflows have grown 33.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.500639
cdde6f19-6ece-4abc-b5d5-a45eb21dd52a,CAM_00394,velocity_trend,Bank credit inflows have grown 30.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.506161
988211f5-a22a-4f1a-8293-df5c69b6d696,CAM_00395,velocity_trend,Bank credit inflows have grown 34.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.511489
9b4ccfc7-39b7-46f1-a7ab-55b7e188c81d,CAM_00399,velocity_trend,Bank credit inflows have grown 29.6% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.532553
60acd7fa-4f26-46c5-b706-bd620ad21a57,CAM_00400,velocity_trend,Bank credit inflows have grown 55.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.537904
ef036512-6dbc-4c68-a5dc-0b0381af1dc8,CAM_00402,velocity_trend,Bank credit inflows have grown 45.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.548810
53dedf16-d1ad-4693-b114-420f564986b8,CAM_00414,velocity_trend,Bank credit inflows have grown 29.0% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.613789
951713fd-7f72-49e2-aa29-5baa8360290d,CAM_00415,velocity_trend,Bank credit inflows have grown 34.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.619178
58f13e53-2109-4c7c-ac03-e3a1088ea5da,CAM_00416,velocity_trend,Bank credit inflows have grown 28.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.624519
75a528ee-54c7-4f00-aca5-e66f9ebd1de2,CAM_00419,velocity_trend,Bank credit inflows have grown 28.3% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.640941
5a884e80-740f-40b5-a175-37fc46f1c09b,CAM_00420,velocity_trend,Bank credit inflows have grown 27.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.646754
31b56967-7112-43e1-81c7-9511ff792a23,CAM_00421,velocity_trend,Bank credit inflows have grown 28.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.652260
a362df3f-44ce-498d-bf19-8a1a5db6fe17,CAM_00424,velocity_trend,Bank credit inflows have grown 35.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.668632
18c48fab-b754-4244-b857-a025f1fb8f41,CAM_00426,velocity_trend,Bank credit inflows have grown 49.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.680553
0ae4e74a-f05f-4422-95b5-f9019405771c,CAM_00428,velocity_trend,Bank credit inflows have grown 30.3% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.691712
c0fbb4a9-0acc-41b0-986c-1bc79fb279c5,CAM_00432,velocity_trend,Bank credit inflows have grown 25.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.714792
61913b24-dc62-4818-8f4f-f5997aa64935,CAM_00434,velocity_trend,Bank credit inflows have grown 33.2% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.725488
30d8057e-4809-4c8b-bb63-fe6300f93c9f,CAM_00435,velocity_trend,Bank credit inflows have grown 30.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.730857
6a2fa9d3-5fdc-4c56-a66d-9e79e3217d87,CAM_00440,velocity_trend,Bank credit inflows have grown 52.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.758252
ce434954-77b5-4ce1-8228-8b4f9b864257,CAM_00441,velocity_trend,Bank credit inflows have grown 39.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.764064
7a392fcb-fc49-4538-acf5-f77b08b376d9,CAM_00442,velocity_trend,Bank credit inflows have grown 36.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.769898
ed5b109b-6f9a-41ee-bf6b-9c7d66b5bf33,CAM_00448,velocity_trend,Bank credit inflows have grown 38.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.803063
b1d3ba3e-0407-42fd-9577-f914bb28c37a,CAM_00455,velocity_trend,Bank credit inflows have grown 42.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.842533
89d7fe92-21e7-48a1-9b99-4f8f4eb07b69,CAM_00457,velocity_trend,Bank credit inflows have grown 45.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.853491
4d71d436-fd4d-4850-87e7-2f4e96af1f01,CAM_00461,velocity_trend,Bank credit inflows have grown 29.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.875029
2441f725-6273-4af0-ad06-91bc7041551b,CAM_00463,velocity_trend,Bank credit inflows have grown 37.1% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.885920
c0064583-232b-4206-bfe0-fd14ca0d2157,CAM_00464,velocity_trend,Bank credit inflows have grown 54.9% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.891739
3418dd72-3cb0-464d-b3ce-c7022307420f,CAM_00465,velocity_trend,Bank credit inflows have grown 44.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.898202
30e4dc60-711b-40cd-9d29-ecce4a8b2504,CAM_00471,velocity_trend,Bank credit inflows have grown 31.8% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.933840
82413d76-8381-4a04-88d2-152dd195ac0d,CAM_00473,velocity_trend,Bank credit inflows have grown 53.7% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.944846
6677e546-cb62-4788-8ec9-15baf8a5caf6,CAM_00474,velocity_trend,Bank credit inflows have grown 56.4% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.950925
2d94a72d-08da-4f88-89b5-bac2550838a3,CAM_00475,velocity_trend,Bank credit inflows have grown 27.5% in the last 3 months compared to the prior period. Positive revenue momentum.,low,"[""Bank Monthly Summary""]",Capacity,0.5,2026-03-12T16:05:31.956574
